subplot,tag,species,dbh_cm,dbh.class,health_s,canopy,bands_in,date,DOY,week,notes,lai_dist
B01W,1643,FAGR,23.6,23-28,L,OS,0.35,8/8/2019,220,15,,
B01W,1643,FAGR,23.6,23-28,L,OS,0.37,8/14/2019,226,16,,
B01W,1643,FAGR,23.6,23-28,L,OS,0.44,11/12/2019,316,17,,
B01W,1645,ACRU,19.3,18-23,L,OD,0.01,11/2/2018,306,1,,
B01W,1645,ACRU,19.3,18-23,L,OD,-0.02,4/10/2019,100,2,,no
B01W,1645,ACRU,19.3,18-23,L,OD,-0.01,5/17/2019,137,3,,no
B01W,1645,ACRU,19.3,18-23,L,OD,-0.01,5/23/2019,143,4,,no
B01W,1645,ACRU,19.3,18-23,L,OD,-0.01,5/30/2019,150,5,,no
B01W,1645,ACRU,19.3,18-23,L,OD,-0.01,6/5/2019,156,6,,yes
B01W,1645,ACRU,19.3,18-23,L,OD,0.01,6/11/2019,162,7,,
B01W,1645,ACRU,19.3,18-23,L,OD,0.02,6/18/2019,169,8,,
B01W,1645,ACRU,19.3,18-23,L,OD,0.06,6/26/2019,177,9,,
B01W,1645,ACRU,19.3,18-23,L,OD,0.08,7/3/2019,184,10,,
B01W,1645,ACRU,19.3,18-23,L,OD,NA,7/10/2019,191,11,outlier,
B01W,1645,ACRU,19.3,18-23,L,OD,0.13,7/17/2019,198,12,,
B01W,1645,ACRU,19.3,18-23,L,OD,0.14,7/24/2019,205,13,,
B01W,1645,ACRU,19.3,18-23,L,OD,0.15,7/31/2019,212,14,,
B01W,1645,ACRU,19.3,18-23,L,OD,0.15,8/8/2019,220,15,,
B01W,1645,ACRU,19.3,18-23,L,OD,0.15,8/14/2019,226,16,,
B01W,1645,ACRU,19.3,18-23,L,OD,0.18,11/12/2019,316,17,,
B02E,1864,POGR,38.9,38-43,L,OD,0,11/2/2018,306,1,,
B02E,1864,POGR,38.9,38-43,L,OD,0.01,4/10/2019,100,2,,no
B02E,1864,POGR,38.9,38-43,L,OD,0.03,5/17/2019,137,3,,no
B02E,1864,POGR,38.9,38-43,L,OD,0.03,5/23/2019,143,4,,no
B02E,1864,POGR,38.9,38-43,L,OD,0.03,5/30/2019,150,5,,no
B02E,1864,POGR,38.9,38-43,L,OD,0.03,6/5/2019,156,6,,yes
B02E,1864,POGR,38.9,38-43,L,OD,0.04,6/11/2019,162,7,,
B02E,1864,POGR,38.9,38-43,L,OD,0.06,6/18/2019,169,8,,
B02E,1864,POGR,38.9,38-43,L,OD,0.13,6/26/2019,177,9,,
B02E,1864,POGR,38.9,38-43,L,OD,0.2,7/3/2019,184,10,,
B02E,1864,POGR,38.9,38-43,L,OD,0.29,7/10/2019,191,11,,
B02E,1864,POGR,38.9,38-43,L,OD,0.37,7/17/2019,198,12,,
B02E,1864,POGR,38.9,38-43,L,OD,0.45,7/24/2019,205,13,,
B02E,1864,POGR,38.9,38-43,L,OD,0.53,7/31/2019,212,14,,
B02E,1864,POGR,38.9,38-43,L,OD,0.61,8/8/2019,220,15,,
B02E,1864,POGR,38.9,38-43,L,OD,0.64,8/14/2019,226,16,,
B02E,1864,POGR,38.9,38-43,L,OD,0.66,11/12/2019,316,17,,
B02E,1866,ACRU,11.5,44421,L,OS,0.04,11/2/2018,306,1,,
B02E,1866,ACRU,11.5,44421,L,OS,0.04,4/10/2019,100,2,,no
B02E,1866,ACRU,11.5,44421,L,OS,0.04,5/17/2019,137,3,,no
B02E,1866,ACRU,11.5,44421,L,OS,0.04,5/23/2019,143,4,,no
B02E,1866,ACRU,11.5,44421,L,OS,0.04,5/30/2019,150,5,,no
B02E,1866,ACRU,11.5,44421,L,OS,0.04,6/5/2019,156,6,,yes
B02E,1866,ACRU,11.5,44421,L,OS,0.04,6/11/2019,162,7,,
B02E,1866,ACRU,11.5,44421,L,OS,0.04,6/18/2019,169,8,,
B02E,1866,ACRU,11.5,44421,L,OS,0.05,6/26/2019,177,9,,
B02E,1866,ACRU,11.5,44421,L,OS,0.06,7/3/2019,184,10,,
B02E,1866,ACRU,11.5,44421,L,OS,0.06,7/10/2019,191,11,,
B02E,1866,ACRU,11.5,44421,L,OS,0.08,7/17/2019,198,12,,
B02E,1866,ACRU,11.5,44421,L,OS,0.08,7/24/2019,205,13,,
B02E,1866,ACRU,11.5,44421,L,OS,0.08,7/31/2019,212,14,,
B02E,1866,ACRU,11.5,44421,L,OS,0.08,8/8/2019,220,15,,
B02E,1866,ACRU,11.5,44421,L,OS,0.08,8/14/2019,226,16,,
B02E,1866,ACRU,11.5,44421,L,OS,0.09,11/12/2019,316,17,,
B02E,1870,QURU,11.4,44421,L,OS,0,11/2/2018,306,1,,
B02E,1870,QURU,11.4,44421,L,OS,-0.01,4/10/2019,100,2,,no
B02E,1870,QURU,11.4,44421,L,OS,-0.01,5/17/2019,137,3,,no
B02E,1870,QURU,11.4,44421,L,OS,0,5/23/2019,143,4,,no
B02E,1870,QURU,11.4,44421,L,OS,0.01,5/30/2019,150,5,,no
B02E,1870,QURU,11.4,44421,L,OS,0.02,6/5/2019,156,6,,yes
B02E,1870,QURU,11.4,44421,L,OS,0.03,6/11/2019,162,7,,
B02E,1870,QURU,11.4,44421,L,OS,0.04,6/18/2019,169,8,,
B02E,1870,QURU,11.4,44421,L,OS,0.05,6/26/2019,177,9,,
B02E,1870,QURU,11.4,44421,L,OS,0.06,7/3/2019,184,10,,
B02E,1870,QURU,11.4,44421,L,OS,0.06,7/10/2019,191,11,,
B02E,1870,QURU,11.4,44421,L,OS,0.09,7/17/2019,198,12,,
B02E,1870,QURU,11.4,44421,L,OS,0.09,7/24/2019,205,13,,
B02E,1870,QURU,11.4,44421,L,OS,0.1,7/31/2019,212,14,,
B02E,1870,QURU,11.4,44421,L,OS,0.1,8/8/2019,220,15,,
B02E,1870,QURU,11.4,44421,L,OS,0.1,8/14/2019,226,16,,
B02E,1870,QURU,11.4,44421,L,OS,0.12,11/12/2019,316,17,,
B02E,1879,ABBA,9.2,44421,L,UN,0.04,11/2/2018,306,1,,
B02E,1879,ABBA,9.2,44421,L,UN,0.03,4/10/2019,100,2,,no
B02E,1879,ABBA,9.2,44421,L,UN,0.03,5/17/2019,137,3,,no
B02E,1879,ABBA,9.2,44421,L,UN,0.03,5/23/2019,143,4,,no
B02E,1879,ABBA,9.2,44421,L,UN,0.04,5/30/2019,150,5,,no
B02E,1879,ABBA,9.2,44421,L,UN,0.04,6/5/2019,156,6,,yes
B02E,1879,ABBA,9.2,44421,L,UN,0.04,6/11/2019,162,7,,
B02E,1879,ABBA,9.2,44421,L,UN,0.04,6/18/2019,169,8,,
B02E,1879,ABBA,9.2,44421,L,UN,0.04,6/26/2019,177,9,,
B02E,1879,ABBA,9.2,44421,L,UN,0.04,7/3/2019,184,10,,
B02E,1879,ABBA,9.2,44421,L,UN,0.04,7/10/2019,191,11,,
B02E,1879,ABBA,9.2,44421,L,UN,0.04,7/17/2019,198,12,,
B02E,1879,ABBA,9.2,44421,L,UN,0.04,7/24/2019,205,13,,
B02E,1879,ABBA,9.2,44421,L,UN,0.04,7/31/2019,212,14,,
B02E,1879,ABBA,9.2,44421,L,UN,0.04,8/8/2019,220,15,,
B02E,1879,ABBA,9.2,44421,L,UN,0.04,8/14/2019,226,16,,
B02E,1879,ABBA,9.2,44421,L,UN,0.04,11/12/2019,316,17,,
B02E,1886,QURU,8,44421,L,OS,0.02,11/2/2018,306,1,,
B02E,1886,QURU,8,44421,L,OS,0.03,4/10/2019,100,2,,no
B02E,1886,QURU,8,44421,L,OS,0.03,5/17/2019,137,3,,no
B02E,1886,QURU,8,44421,L,OS,0.03,5/23/2019,143,4,,no
B02E,1886,QURU,8,44421,L,OS,0.03,5/30/2019,150,5,,no
B02E,1886,QURU,8,44421,L,OS,0.03,6/5/2019,156,6,,yes
B02E,1886,QURU,8,44421,L,OS,0.04,6/11/2019,162,7,,
B02E,1886,QURU,8,44421,L,OS,0.05,6/18/2019,169,8,,
B02E,1886,QURU,8,44421,L,OS,0.06,6/26/2019,177,9,,
B02E,1886,QURU,8,44421,L,OS,0.06,7/3/2019,184,10,,
B02E,1886,QURU,8,44421,L,OS,0.1,7/10/2019,191,11,,
B02E,1886,QURU,8,44421,L,OS,0.14,7/17/2019,198,12,,
B02E,1886,QURU,8,44421,L,OS,0.16,7/24/2019,205,13,,
B02E,1886,QURU,8,44421,L,OS,0.18,7/31/2019,212,14,,
B02E,1886,QURU,8,44421,L,OS,0.2,8/8/2019,220,15,,
B02E,1886,QURU,8,44421,L,OS,0.2,8/14/2019,226,16,,
B02E,1886,QURU,8,44421,L,OS,0.21,11/12/2019,316,17,,
B02E,1890,ACRU,15,13-18,L,OS,0.03,11/2/2018,306,1,,
B02E,1890,ACRU,15,13-18,L,OS,0,4/10/2019,100,2,,no
B02E,1890,ACRU,15,13-18,L,OS,0.01,5/17/2019,137,3,,no
B02E,1890,ACRU,15,13-18,L,OS,0.01,5/23/2019,143,4,,no
B02E,1890,ACRU,15,13-18,L,OS,0.01,5/30/2019,150,5,,no
B02E,1890,ACRU,15,13-18,L,OS,0.01,6/5/2019,156,6,,yes
B02E,1890,ACRU,15,13-18,L,OS,0.01,6/11/2019,162,7,,
B02E,1890,ACRU,15,13-18,L,OS,0.02,6/18/2019,169,8,,
B02E,1890,ACRU,15,13-18,L,OS,0.03,6/26/2019,177,9,,
B02E,1890,ACRU,15,13-18,L,OS,0.04,7/3/2019,184,10,,
B02E,1890,ACRU,15,13-18,L,OS,0.04,7/10/2019,191,11,,
B02E,1890,ACRU,15,13-18,L,OS,0.05,7/17/2019,198,12,,
B02E,1890,ACRU,15,13-18,L,OS,0.05,7/24/2019,205,13,,
B02E,1890,ACRU,15,13-18,L,OS,0.06,7/31/2019,212,14,,
B02E,1890,ACRU,15,13-18,L,OS,0.06,8/8/2019,220,15,,
B02E,1890,ACRU,15,13-18,L,OS,0.05,8/14/2019,226,16,,
B02E,1890,ACRU,15,13-18,L,OS,0.08,11/12/2019,316,17,,
B02E,1893,ACRU,27.4,23-28,L,OS,0.02,11/2/2018,306,1,,
B02E,1893,ACRU,27.4,23-28,L,OS,0,4/10/2019,100,2,,no
B02E,1893,ACRU,27.4,23-28,L,OS,0.01,5/17/2019,137,3,,no
B02E,1893,ACRU,27.4,23-28,L,OS,0.01,5/23/2019,143,4,,no
B02E,1893,ACRU,27.4,23-28,L,OS,0.01,5/30/2019,150,5,,no
B02E,1893,ACRU,27.4,23-28,L,OS,0.01,6/5/2019,156,6,,yes
B02E,1893,ACRU,27.4,23-28,L,OS,0.02,6/11/2019,162,7,,
B02E,1893,ACRU,27.4,23-28,L,OS,0.03,6/18/2019,169,8,,
B02E,1893,ACRU,27.4,23-28,L,OS,0.03,6/26/2019,177,9,,
B02E,1893,ACRU,27.4,23-28,L,OS,0.04,7/3/2019,184,10,,
B02E,1893,ACRU,27.4,23-28,L,OS,0.04,7/10/2019,191,11,,
B02E,1893,ACRU,27.4,23-28,L,OS,0.05,7/17/2019,198,12,,
B02E,1893,ACRU,27.4,23-28,L,OS,0.05,7/24/2019,205,13,,
B02E,1893,ACRU,27.4,23-28,L,OS,0.06,7/31/2019,212,14,,
B02E,1893,ACRU,27.4,23-28,L,OS,0.06,8/8/2019,220,15,,
B02E,1893,ACRU,27.4,23-28,L,OS,0.06,8/14/2019,226,16,,
B02E,1893,ACRU,27.4,23-28,L,OS,0.09,11/12/2019,316,17,,
B02E,1894,ACRU,30.5,28-33,L,OD,0.07,11/2/2018,306,1,,
B02E,1894,ACRU,30.5,28-33,L,OD,0.05,4/10/2019,100,2,,no
B02E,1894,ACRU,30.5,28-33,L,OD,0.06,5/17/2019,137,3,,no
B02E,1894,ACRU,30.5,28-33,L,OD,0.06,5/23/2019,143,4,,no
B02E,1894,ACRU,30.5,28-33,L,OD,0.06,5/30/2019,150,5,,no
B02E,1894,ACRU,30.5,28-33,L,OD,0.06,6/5/2019,156,6,,yes
B02E,1894,ACRU,30.5,28-33,L,OD,0.1,6/11/2019,162,7,,
B02E,1894,ACRU,30.5,28-33,L,OD,0.11,6/18/2019,169,8,,
B02E,1894,ACRU,30.5,28-33,L,OD,0.14,6/26/2019,177,9,,
B02E,1894,ACRU,30.5,28-33,L,OD,0.17,7/3/2019,184,10,,
B02E,1894,ACRU,30.5,28-33,L,OD,0.17,7/10/2019,191,11,,
B02E,1894,ACRU,30.5,28-33,L,OD,0.2,7/17/2019,198,12,,
B02E,1894,ACRU,30.5,28-33,L,OD,0.21,7/24/2019,205,13,,
B02E,1894,ACRU,30.5,28-33,L,OD,0.22,7/31/2019,212,14,,
B02E,1894,ACRU,30.5,28-33,L,OD,0.22,8/8/2019,220,15,,
B02E,1894,ACRU,30.5,28-33,L,OD,0.22,8/14/2019,226,16,,
B02E,1894,ACRU,30.5,28-33,L,OD,0.24,11/12/2019,316,17,,
B02E,1899,FAGR,13.2,13-18,L,UN,0.03,11/2/2018,306,1,,
B02E,1899,FAGR,13.2,13-18,L,UN,0.04,4/10/2019,100,2,,no
B02E,1899,FAGR,13.2,13-18,L,UN,0.04,5/17/2019,137,3,,no
B02E,1899,FAGR,13.2,13-18,L,UN,0.04,5/23/2019,143,4,,no
B02E,1899,FAGR,13.2,13-18,L,UN,0.04,5/30/2019,150,5,,no
B02E,1899,FAGR,13.2,13-18,L,UN,0.04,6/5/2019,156,6,,yes
B02E,1899,FAGR,13.2,13-18,L,UN,0.06,6/11/2019,162,7,,
B02E,1899,FAGR,13.2,13-18,L,UN,0.07,6/18/2019,169,8,,
B02E,1899,FAGR,13.2,13-18,L,UN,0.11,6/26/2019,177,9,,
B02E,1899,FAGR,13.2,13-18,L,UN,0.12,7/3/2019,184,10,,
B02E,1899,FAGR,13.2,13-18,L,UN,0.12,7/10/2019,191,11,,
B02E,1899,FAGR,13.2,13-18,L,UN,0.13,7/17/2019,198,12,,
B02E,1899,FAGR,13.2,13-18,L,UN,0.14,7/24/2019,205,13,,
B02E,1899,FAGR,13.2,13-18,L,UN,0.14,7/31/2019,212,14,,
B02E,1899,FAGR,13.2,13-18,L,UN,0.14,8/8/2019,220,15,,
B02E,1899,FAGR,13.2,13-18,L,UN,0.14,8/14/2019,226,16,,
B02E,1899,FAGR,13.2,13-18,L,UN,0.15,11/12/2019,316,17,,
B02E,1902,ACRU,17.8,13-18,L,OS,0,11/2/2018,306,1,,
B02E,1902,ACRU,17.8,13-18,L,OS,-0.01,4/10/2019,100,2,,no
B02E,1902,ACRU,17.8,13-18,L,OS,-0.01,5/17/2019,137,3,,no
B02E,1902,ACRU,17.8,13-18,L,OS,0,5/23/2019,143,4,,no
B02E,1902,ACRU,17.8,13-18,L,OS,0,5/30/2019,150,5,,no
B02E,1902,ACRU,17.8,13-18,L,OS,0,6/5/2019,156,6,,yes
B02E,1902,ACRU,17.8,13-18,L,OS,0.02,6/11/2019,162,7,,
B02E,1902,ACRU,17.8,13-18,L,OS,0.03,6/18/2019,169,8,,
B02E,1902,ACRU,17.8,13-18,L,OS,0.07,6/26/2019,177,9,,
B02E,1902,ACRU,17.8,13-18,L,OS,0.1,7/3/2019,184,10,,
B02E,1902,ACRU,17.8,13-18,L,OS,0.11,7/10/2019,191,11,,
B02E,1902,ACRU,17.8,13-18,L,OS,0.15,7/17/2019,198,12,,
B02E,1902,ACRU,17.8,13-18,L,OS,0.17,7/24/2019,205,13,,
B02E,1902,ACRU,17.8,13-18,L,OS,0.2,7/31/2019,212,14,,
B02E,1902,ACRU,17.8,13-18,L,OS,0.22,8/8/2019,220,15,,
B02E,1902,ACRU,17.8,13-18,L,OS,0.23,8/14/2019,226,16,,
B02E,1902,ACRU,17.8,13-18,L,OS,0.23,11/12/2019,316,17,,
B02E,1903,ACRU,37.8,,L,OD,0.01,5/30/2019,150,5,new band,no
B02E,1903,ACRU,37.8,,L,OD,0,6/5/2019,156,6,,yes
B02E,1903,ACRU,37.8,,L,OD,0.01,6/11/2019,162,7,,
B02E,1903,ACRU,37.8,,L,OD,0.04,6/18/2019,169,8,,
B02E,1903,ACRU,37.8,,L,OD,0.11,6/26/2019,177,9,,
B02E,1903,ACRU,37.8,,L,OD,0.2,7/3/2019,184,10,bad sticker; bottom doesn't line up with top ,
B02E,1903,ACRU,37.8,,L,OD,0.27,7/10/2019,191,11,,
B02E,1903,ACRU,37.8,,L,OD,0.35,7/17/2019,198,12,,
B02E,1903,ACRU,37.8,,L,OD,0.43,7/24/2019,205,13,,
B02E,1903,ACRU,37.8,,L,OD,0.54,7/31/2019,212,14,,
B02E,1903,ACRU,37.8,,L,OD,0.64,8/8/2019,220,15,,
B02E,1903,ACRU,37.8,,L,OD,0.71,8/14/2019,226,16,,
B02E,1903,ACRU,37.8,,L,OD,0.96,11/12/2019,316,17,,
B02E,1911,ACRU,14,13-18,L,OS,0.1,11/2/2018,306,1,,
B02E,1911,ACRU,14,13-18,L,OS,0.1,4/10/2019,100,2,,no
B02E,1911,ACRU,14,13-18,L,OS,0.1,5/17/2019,137,3,,no
B02E,1911,ACRU,14,13-18,L,OS,0.1,5/23/2019,143,4,,no
B02E,1911,ACRU,14,13-18,L,OS,0.11,5/30/2019,150,5,,no
B02E,1911,ACRU,14,13-18,L,OS,0.11,6/5/2019,156,6,,yes
B02E,1911,ACRU,14,13-18,L,OS,0.12,6/11/2019,162,7,,
B02E,1911,ACRU,14,13-18,L,OS,0.13,6/18/2019,169,8,,
B02E,1911,ACRU,14,13-18,L,OS,0.15,6/26/2019,177,9,,
B02E,1911,ACRU,14,13-18,L,OS,0.17,7/3/2019,184,10,,
B02E,1911,ACRU,14,13-18,L,OS,0.18,7/10/2019,191,11,,
B02E,1911,ACRU,14,13-18,L,OS,0.21,7/17/2019,198,12,,
B02E,1911,ACRU,14,13-18,L,OS,0.23,7/24/2019,205,13,,
B02E,1911,ACRU,14,13-18,L,OS,0.24,7/31/2019,212,14,,
B02E,1911,ACRU,14,13-18,L,OS,0.24,8/8/2019,220,15,,
B02E,1911,ACRU,14,13-18,L,OS,0.24,8/14/2019,226,16,,
B02E,1911,ACRU,14,13-18,L,OS,0.26,11/12/2019,316,17,,
B02E,1912,ACRU,9.8,44421,L,OS,0.04,11/2/2018,306,1,,
B02E,1912,ACRU,9.8,44421,L,OS,0.05,4/10/2019,100,2,,no
B02E,1912,ACRU,9.8,44421,L,OS,0.05,5/17/2019,137,3,,no
B02E,1912,ACRU,9.8,44421,L,OS,0.05,5/23/2019,143,4,,no
B02E,1912,ACRU,9.8,44421,L,OS,0.05,5/30/2019,150,5,,no
B02E,1912,ACRU,9.8,44421,L,OS,0.05,6/5/2019,156,6,,yes
B02E,1912,ACRU,9.8,44421,L,OS,0.05,6/11/2019,162,7,,
B02E,1912,ACRU,9.8,44421,L,OS,0.05,6/18/2019,169,8,,
B02E,1912,ACRU,9.8,44421,L,OS,0.05,6/26/2019,177,9,,
B02E,1912,ACRU,9.8,44421,L,OS,0.05,7/3/2019,184,10,,
B02E,1912,ACRU,9.8,44421,L,OS,0.05,7/10/2019,191,11,,
B02E,1912,ACRU,9.8,44421,L,OS,0.05,7/17/2019,198,12,,
B02E,1912,ACRU,9.8,44421,L,OS,0.05,7/24/2019,205,13,,
B02E,1912,ACRU,9.8,44421,L,OS,0.05,7/31/2019,212,14,,
B02E,1912,ACRU,9.8,44421,L,OS,0.05,8/8/2019,220,15,,
B02E,1912,ACRU,9.8,44421,L,OS,0.05,8/14/2019,226,16,,
B02E,1912,ACRU,9.8,44421,L,OS,0.05,11/12/2019,316,17,,
B02E,1915,FAGR,10.7,44421,L,OS,0.01,11/2/2018,306,1,,
B02E,1915,FAGR,10.7,44421,L,OS,0.01,4/10/2019,100,2,,no
B02E,1915,FAGR,10.7,44421,L,OS,0.01,5/17/2019,137,3,,no
B02E,1915,FAGR,10.7,44421,L,OS,0.01,5/23/2019,143,4,,no
B02E,1915,FAGR,10.7,44421,L,OS,0.01,5/30/2019,150,5,,no
B02E,1915,FAGR,10.7,44421,L,OS,0.01,6/5/2019,156,6,,yes
B02E,1915,FAGR,10.7,44421,L,OS,0.01,6/11/2019,162,7,,
B02E,1915,FAGR,10.7,44421,L,OS,0.01,6/18/2019,169,8,,
B02E,1915,FAGR,10.7,44421,L,OS,0.02,6/26/2019,177,9,,
B02E,1915,FAGR,10.7,44421,L,OS,0.03,7/3/2019,184,10,,
B02E,1915,FAGR,10.7,44421,L,OS,0.03,7/10/2019,191,11,,
B02E,1915,FAGR,10.7,44421,L,OS,0.04,7/17/2019,198,12,,
B02E,1915,FAGR,10.7,44421,L,OS,0.04,7/24/2019,205,13,,
B02E,1915,FAGR,10.7,44421,L,OS,0.04,7/31/2019,212,14,,
B02E,1915,FAGR,10.7,44421,L,OS,0.04,8/8/2019,220,15,,
B02E,1915,FAGR,10.7,44421,L,OS,0.04,8/14/2019,226,16,,
B02E,1915,FAGR,10.7,44421,L,OS,0.04,11/12/2019,316,17,,
B02E,1916,ACRU,18.8,18-23,L,OS,0,11/2/2018,306,1,,
B02E,1916,ACRU,18.8,18-23,L,OS,-0.03,4/10/2019,100,2,,no
B02E,1916,ACRU,18.8,18-23,L,OS,0.03,5/17/2019,137,3,,no
B02E,1916,ACRU,18.8,18-23,L,OS,-0.02,5/23/2019,143,4,,no
B02E,1916,ACRU,18.8,18-23,L,OS,-0.02,5/30/2019,150,5,,no
B02E,1916,ACRU,18.8,18-23,L,OS,-0.02,6/5/2019,156,6,,yes
B02E,1916,ACRU,18.8,18-23,L,OS,-0.02,6/11/2019,162,7,,
B02E,1916,ACRU,18.8,18-23,L,OS,-0.02,6/18/2019,169,8,,
B02E,1916,ACRU,18.8,18-23,L,OS,-0.02,6/26/2019,177,9,,
B02E,1916,ACRU,18.8,18-23,L,OS,-0.01,7/3/2019,184,10,,
B02E,1916,ACRU,18.8,18-23,L,OS,-0.01,7/10/2019,191,11,,
B02E,1916,ACRU,18.8,18-23,L,OS,0,7/17/2019,198,12,,
B02E,1916,ACRU,18.8,18-23,L,OS,0,7/24/2019,205,13,,
B02E,1916,ACRU,18.8,18-23,L,OS,0,7/31/2019,212,14,,
B02E,1916,ACRU,18.8,18-23,L,OS,0,8/8/2019,220,15,,
B02E,1916,ACRU,18.8,18-23,L,OS,0,8/14/2019,226,16,,
B02E,1916,ACRU,18.8,18-23,L,OS,-0.01,11/12/2019,316,17,,
B02E,1929,ACRU,10.5,44421,L,OS,0.02,11/2/2018,306,1,,
B02E,1929,ACRU,10.5,44421,L,OS,0.03,4/10/2019,100,2,,no
B02E,1929,ACRU,10.5,44421,L,OS,0.03,5/17/2019,137,3,,no
B02E,1929,ACRU,10.5,44421,L,OS,0.03,5/23/2019,143,4,,no
B02E,1929,ACRU,10.5,44421,L,OS,0.03,5/30/2019,150,5,,no
B02E,1929,ACRU,10.5,44421,L,OS,0.03,6/5/2019,156,6,,yes
B02E,1929,ACRU,10.5,44421,L,OS,0.03,6/11/2019,162,7,,
B02E,1929,ACRU,10.5,44421,L,OS,0.03,6/18/2019,169,8,,
B02E,1929,ACRU,10.5,44421,L,OS,0.03,6/26/2019,177,9,,
B02E,1929,ACRU,10.5,44421,L,OS,0.03,7/3/2019,184,10,,
B02E,1929,ACRU,10.5,44421,L,OS,0.03,7/10/2019,191,11,,
B02E,1929,ACRU,10.5,44421,L,OS,0.03,7/17/2019,198,12,,
B02E,1929,ACRU,10.5,44421,L,OS,0.03,7/24/2019,205,13,,
B02E,1929,ACRU,10.5,44421,L,OS,0.03,7/31/2019,212,14,,
B02E,1929,ACRU,10.5,44421,L,OS,0.03,8/8/2019,220,15,,
B02E,1929,ACRU,10.5,44421,L,OS,0.03,8/14/2019,226,16,,
B02E,1929,ACRU,10.5,44421,L,OS,0.03,11/12/2019,316,17,,
B02E,1935,POGR,38.4,38-43,L,OD,0.07,11/2/2018,306,1,,
B02E,1935,POGR,38.4,38-43,L,OD,0.09,4/10/2019,100,2,,no
B02E,1935,POGR,38.4,38-43,L,OD,0.15,5/17/2019,137,3,,no
B02E,1935,POGR,38.4,38-43,L,OD,0.15,5/23/2019,143,4,,no
B02E,1935,POGR,38.4,38-43,L,OD,0.16,5/30/2019,150,5,,no
B02E,1935,POGR,38.4,38-43,L,OD,0.15,6/5/2019,156,6,,yes
B02E,1935,POGR,38.4,38-43,L,OD,0.16,6/11/2019,162,7,,
B02E,1935,POGR,38.4,38-43,L,OD,0.16,6/18/2019,169,8,,
B02E,1935,POGR,38.4,38-43,L,OD,0.16,6/26/2019,177,9,,
B02E,1935,POGR,38.4,38-43,L,OD,0.19,7/3/2019,184,10,,
B02E,1935,POGR,38.4,38-43,L,OD,0.24,7/10/2019,191,11,,
B02E,1935,POGR,38.4,38-43,L,OD,0.3,7/17/2019,198,12,,
B02E,1935,POGR,38.4,38-43,L,OD,0.36,7/24/2019,205,13,,
B02E,1935,POGR,38.4,38-43,L,OD,0.41,7/31/2019,212,14,,
B02E,1935,POGR,38.4,38-43,L,OD,0.45,8/8/2019,220,15,,
B02E,1935,POGR,38.4,38-43,L,OD,0.46,8/14/2019,226,16,,
B02E,1935,POGR,38.4,38-43,L,OD,0.49,11/12/2019,316,17,,
B02E,1936,FAGR,19.5,18-23,L,OS,0.03,11/2/2018,306,1,,
B02E,1936,FAGR,19.5,18-23,L,OS,0.01,4/10/2019,100,2,,no
B02E,1936,FAGR,19.5,18-23,L,OS,0.01,5/17/2019,137,3,,no
B02E,1936,FAGR,19.5,18-23,L,OS,0.01,5/23/2019,143,4,,no
B02E,1936,FAGR,19.5,18-23,L,OS,0.01,5/30/2019,150,5,,no
B02E,1936,FAGR,19.5,18-23,L,OS,0.01,6/5/2019,156,6,,yes
B02E,1936,FAGR,19.5,18-23,L,OS,0.03,6/11/2019,162,7,,
B02E,1936,FAGR,19.5,18-23,L,OS,0.04,6/18/2019,169,8,,
B02E,1936,FAGR,19.5,18-23,L,OS,0.07,6/26/2019,177,9,,
B02E,1936,FAGR,19.5,18-23,L,OS,0.1,7/3/2019,184,10,,
B02E,1936,FAGR,19.5,18-23,L,OS,0.1,7/10/2019,191,11,,
B02E,1936,FAGR,19.5,18-23,L,OS,0.13,7/17/2019,198,12,,
B02E,1936,FAGR,19.5,18-23,L,OS,0.14,7/24/2019,205,13,,
B02E,1936,FAGR,19.5,18-23,L,OS,0.15,7/31/2019,212,14,,
B02E,1936,FAGR,19.5,18-23,L,OS,0.15,8/8/2019,220,15,,
B02E,1936,FAGR,19.5,18-23,L,OS,0.15,8/14/2019,226,16,,
B02E,1936,FAGR,19.5,18-23,L,OS,0.16,11/12/2019,316,17,,
B02E,1940,POGR,43.2,43-48,L,OD,0.03,11/2/2018,306,1,,
B02E,1940,POGR,43.2,43-48,L,OD,0.05,4/10/2019,100,2,,no
B02E,1940,POGR,43.2,43-48,L,OD,0.05,5/17/2019,137,3,,no
B02E,1940,POGR,43.2,43-48,L,OD,0.05,5/23/2019,143,4,,no
B02E,1940,POGR,43.2,43-48,L,OD,0.07,5/30/2019,150,5,,no
B02E,1940,POGR,43.2,43-48,L,OD,0.08,6/5/2019,156,6,,yes
B02E,1940,POGR,43.2,43-48,L,OD,0.07,6/11/2019,162,7,,
B02E,1940,POGR,43.2,43-48,L,OD,0.08,6/18/2019,169,8,,
B02E,1940,POGR,43.2,43-48,L,OD,0.11,6/26/2019,177,9,,
B02E,1940,POGR,43.2,43-48,L,OD,0.17,7/3/2019,184,10,,
B02E,1940,POGR,43.2,43-48,L,OD,0.23,7/10/2019,191,11,,
B02E,1940,POGR,43.2,43-48,L,OD,0.31,7/17/2019,198,12,,
B02E,1940,POGR,43.2,43-48,L,OD,0.36,7/24/2019,205,13,,
B02E,1940,POGR,43.2,43-48,L,OD,0.42,7/31/2019,212,14,,
B02E,1940,POGR,43.2,43-48,L,OD,0.48,8/8/2019,220,15,,
